SettlementDate,SettlementPeriod,StartTime,CreatedDateTime,SystemSellPrice,SystemBuyPrice,BsadDefaulted,PriceDerivationCode,ReserveScarcityPrice,NetImbalanceVolume,SellPriceAdjustment,BuyPriceAdjustment,ReplacementPrice,ReplacementPriceReferenceVolume,TotalAcceptedOfferVolume,TotalAcceptedBidVolume,TotalAdjustmentSellVolume,TotalAdjustmentBuyVolume,TotalSystemTaggedAcceptedOfferVolume,TotalSystemTaggedAcceptedBidVolume,TotalSystemTaggedAdjustmentSellVolume,TotalSystemTaggedAdjustmentBuyVolume
2025-11-03,7,2025-11-03T03:00:00Z,2025-11-04T03:44:34Z,60.200000000000002842,60.200000000000002842,False,P,0.000000000000000000,84.897646249999993984,0.00,0.00,,,2058.472489583333299379,-1962.481652361111173377,-11.439999999999999503,0.000000000000000000,2057.472489583333299379,-1962.481652361111173377,-11.439999999999999503,
2025-11-03,8,2025-11-03T03:30:00Z,2025-11-04T04:14:34Z,32.320000000000000284,32.320000000000000284,False,N,0.000000000000000000,-42.948335972222224655,0.00,0.00,32.320000000000000284,0.000000000000000000,1929.041664027777869705,-1960.383333333333439441,-11.439999999999999503,0.000000000000000000,1929.041664027777869705,-1959.383333333333439441,-11.439999999999999503,
2025-11-03,9,2025-11-03T04:00:00Z,2025-11-04T04:44:27Z,21.380867977055114437,21.380867977055114437,False,N,0.000000000000000000,-288.053335972222214423,0.00,0.00,23.164000000000001478,1.000000000000000000,1625.634664027777716910,-1902.189666666666653327,-11.439999999999999503,0.000000000000000000,1625.634664027777716910,-1901.189666666666653327,-11.439999999999999503,
2025-11-03,10,2025-11-03T04:30:00Z,2025-11-04T05:14:48Z,64.340000000000003411,64.340000000000003411,False,P,0.000000000000000000,41.446924444444441349,0.00,0.00,,,1953.887085277777714509,-1901.252084166666691090,-11.439999999999999503,0.000000000000000000,1952.887085277777714509,-1901.252084166666691090,-11.439999999999999503,
2025-11-03,11,2025-11-03T05:00:00Z,2025-11-04T05:44:30Z,27.000000000000000000,27.000000000000000000,False,N,0.000000000000000000,-15.947722567660438386,0.00,0.00,,,1974.825000094857159638,-1979.527379512104971582,-11.439999999999999503,0.000000000000000000,1974.825000094857159638,-1978.527379512104971582,-11.439999999999999503,
2025-11-03,12,2025-11-03T05:30:00Z,2025-11-04T06:14:29Z,18.962275743513107074,18.962275743513107074,False,N,0.000000000000000000,-111.060113844855905540,0.00,0.00,22.664999999999999147,1.000000000000000000,2042.361399527196681447,-2142.035674539300543984,-11.439999999999999503,0.000000000000000000,2042.361399527196681447,-2141.035674539300543984,-11.439999999999999503,
2025-11-03,13,2025-11-03T06:00:00Z,2025-11-04T06:44:32Z,27.000000000000000000,27.000000000000000000,False,N,0.000000000000000000,-39.265603194921169461,0.00,0.00,,,2264.528843109763784014,-2304.542738137721244129,0.000000000000000000,0.000000000000000000,2264.528843109763784014,-2303.542738137721244129,,
2025-11-03,14,2025-11-03T06:30:00Z,2025-11-04T07:14:27Z,89.000000000000000000,89.000000000000000000,False,P,0.000000000000000000,185.643055611193659615,0.00,0.00,,,2369.573359499258458527,-2183.790026055472935695,0.000000000000000000,0.000000000000000000,2368.573359499258458527,-2183.790026055472935695,,
2025-11-03,15,2025-11-03T07:00:00Z,2025-11-04T07:44:32Z,43.460000000000000853,43.460000000000000853,False,N,0.000000000000000000,-21.497395793650792228,0.00,0.00,,,2369.279965317460209917,-2390.762321759259066312,0.000000000000000000,0.000000000000000000,2369.279965317460209917,-2389.762321759259066312,,
2025-11-03,16,2025-11-03T07:30:00Z,2025-11-04T08:14:42Z,89.000000000000000000,89.000000000000000000,False,P,0.000000000000000000,44.278000958485961291,0.00,0.00,,,2510.350580462454217923,-2465.804722301587389666,0.000000000000000000,0.000000000000000000,2509.350580462454217923,-2465.804722301587389666,,
